author,download_url,volume,dl_label,dl_pwd,dl_update,novel_link,update,main,alt
渡航,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/心灵代码 Qualidea Code - 渡航 - 20210904.epub,,,,,,2021-09-04,心灵代码 Qualidea Code,
宫泽周,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/拔刀狂想曲 - 宫泽周 - 20210903.epub,,,,,,2021-09-03,拔刀狂想曲,
朝比奈和,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/转生王子想懒散度日 - 朝比奈和 - 20210903.epub,,,,,,2021-09-03,转生王子想懒散度日,
二日市とふろう,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/在现代社会当乙女游戏的恶役千金可有点麻烦 - 二日市とふろう - 20210901.epub,,,,,,2021-09-01,在现代社会当乙女游戏的恶役千金可有点麻烦,
三河ごーすと,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/理想的女儿是世界最强，你也愿意宠爱吗？ - 三河ごーすと - 20210901.epub,,,,,,2021-09-01,理想的女儿是世界最强，你也愿意宠爱吗？,
三浦紫苑,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/启航吧！编舟计划(编舟记) - 三浦紫苑 - 20210831.epub,,,,,,2021-08-31,启航吧！编舟计划,编舟记
松冈圭佑,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/米老鼠的忧郁 - 松冈圭佑 - 20210830.epub,,,,,,2021-08-30,米老鼠的忧郁,
野岛研二,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/变装魔界留学生(捏～捏～裘特!) - 野岛研二 - 20210830.epub,,,,,,2021-08-30,变装魔界留学生,捏～捏～裘特!
越谷治,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/向阳处的她 - 越谷治 - 20210829.epub,,,,,,2021-08-29,向阳处的她,
恩田陆,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/第六个小夜子 - 恩田陆 - 20210828.epub,,,,,,2021-08-28,第六个小夜子,
恒川光太郎,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/神隐的雷季 - 恒川光太郎 - 20210827.epub,,,,,,2021-08-27,神隐的雷季,
长月达平,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/战翼的希格德莉法 - 长月达平 - 20210824.epub,,,,,,2021-08-24,战翼的希格德莉法,
叶泉,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/桐之宫稻荷 - 叶泉 - 20210824.epub,,,,,,2021-08-24,桐之宫稻荷,
晓佳奈,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/薇尔莉特·伊芙加登(紫罗兰永恒花园) - 晓佳奈 - 20210823.epub,,,,,,2021-08-23,薇尔莉特·伊芙加登,紫罗兰永恒花园
木崎千秋,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/博多豚骨拉面团 - 木崎千秋 - 20210823.epub,,,,,,2021-08-23,博多豚骨拉面团,
远藤浅蜊,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/魔法少女育成计划 - 远藤浅蜊 - 20210823.epub,,,,,,2021-08-23,魔法少女育成计划,
平坂读,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/如果有妹妹就好了(要是有个妹妹就好了) - 平坂读 - 20210822.epub,,,,,,2021-08-22,如果有妹妹就好了,要是有个妹妹就好了
若竹七海,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/我的日常推理 - 若竹七海 - 20210822.epub,,,,,,2021-08-22,我的日常推理,
マリパラ,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/妹妹的美少女朋友是个不谙世事的不良JK 照顾她后反倒缠上了我 - マリパラ - 20210821.epub,,,,,,2021-08-21,妹妹的美少女朋友是个不谙世事的不良JK 照顾她后反倒缠上了我,
浅冈旭,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/就算是有点色色的三姊妹，你也愿意娶回家吗？ - 浅冈旭 - 20210821.epub,,,,,,2021-08-21,就算是有点色色的三姊妹，你也愿意娶回家吗？,
春日御影,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/织田信奈的野望 - 春日御影 - 20210820.epub,,,,,,2021-08-20,织田信奈的野望,
泽村御影,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/吸血鬼作家的异搜事件簿 - 泽村御影 - 20210819.epub,,,,,,2021-08-19,吸血鬼作家的异搜事件簿,
荻原浩,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/衣柜中的千代子 - 荻原浩 - 20210818.epub,,,,,,2021-08-18,衣柜中的千代子,
辻村深月,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/使者 - 辻村深月 - 20210817.epub,,,,,,2021-08-17,使者,
九十九蓉子,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/欢迎光临魔女馆 - 九十九蓉子 - 20210815.epub,,,,,,2021-08-15,欢迎光临魔女馆,
上田早夕里,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/甜点关系系列 - 上田早夕里 - 20210814.epub,,,,,,2021-08-14,甜点关系系列,
泽村凛,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/黄金之王 白银之王 - 泽村凛 - 20210814.epub,,,,,,2021-08-14,黄金之王 白银之王,
荻原规子,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/风神秘抄 - 荻原规子 - 20210814.epub,,,,,,2021-08-14,风神秘抄,
タンバ,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/军师无所不知 - タンバ - 20210813.epub,,,,,,2021-08-13,军师无所不知,
阳丘莉乃,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/后宫染华传(后宫系列十一) - 阳丘莉乃 - 20210813.epub,,,,,,2021-08-13,后宫染华传,后宫系列十一
谷崎泉,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/月影骨董鉴定帖 - 谷崎泉 - 20210813.epub,,,,,,2021-08-13,月影骨董鉴定帖,
织守きょうや,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/记忆使者 - 织守きょうや - 20210812.epub,,,,,,2021-08-12,记忆使者,
辻村深月,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/没有钥匙的梦 - 辻村深月 - 20210812.epub,,,,,,2021-08-12,没有钥匙的梦,
松村荣子,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/茶道少主的京都出走 - 松村荣子 - 20210811.epub,,,,,,2021-08-11,茶道少主的京都出走,
岩田洋季,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/花X华 - 岩田洋季 - 20210810.epub,,,,,,2021-08-10,花X华,
阳丘莉乃,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/后宫瑞华传(后宫系列九) - 阳丘莉乃 - 20210806.epub,,,,,,2021-08-06,后宫瑞华传,后宫系列九
爱德华·史密斯,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/绅堂副教授之帝都异闻录 - 爱德华·史密斯 - 20210806.epub,,,,,,2021-08-06,绅堂副教授之帝都异闻录,
御子神零,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/神圣编年史 - 御子神零 - 20210806.epub,,,,,,2021-08-06,神圣编年史,
镰池和马,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/镰池和马短篇集 - 镰池和马 - 20210805.epub,,,,,,2021-08-05,镰池和马短篇集,
公野樱子,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/LOVELIVE！School idol diary(校园偶像日记 μ’s活动日志) - 公野樱子 - 20210804.epub,,,,,,2021-08-04,LOVELIVE！School idol diary,校园偶像日记 μ’s活动日志
伊东歌词太郎,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/家庭教室 - 伊东歌词太郎 - 20210804.epub,,,,,,2021-08-04,家庭教室,
野崎窗,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/独创短篇系列 野崎窗剧场 - 野崎窗 - 20210802.epub,,,,,,2021-08-02,独创短篇系列 野崎窗剧场,
木绪なち,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/我们的重制人生 ver.β - 木绪なち - 20210801.epub,,,,,,2021-08-01,我们的重制人生 ver.β,
小野不由美,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/十二国记 - 小野不由美 - 20210801.epub,,,,,,2021-08-01,十二国记,
八目迷,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/含羞草的告白 - 八目迷 - 20210731.epub,,,,,,2021-07-31,含羞草的告白,
望公太,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/你其实是喜欢我的对吧？ - 望公太 - 20210730.epub,,,,,,2021-07-30,你其实是喜欢我的对吧？,
阳丘莉乃,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/后宫幻华传(后宫系列五) - 阳丘莉乃 - 20210728.epub,,,,,,2021-07-28,后宫幻华传,后宫系列五
西尾维新,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/世界系列 - 西尾维新 - 20210728.epub,,,,,,2021-07-28,世界系列,
佐藤さくら,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/编织真理之手 - 佐藤さくら - 20210727.epub,,,,,,2021-07-27,编织真理之手,
凪木エコ,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/大声喊“我想揉欧派”，结果和妹妹的朋友成为恋人了。 - 凪木エコ - 20210726.epub,,,,,,2021-07-26,大声喊“我想揉欧派”，结果和妹妹的朋友成为恋人了。,
なめこ印,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/我拯救太多女主角引发了世界末日！？ - なめこ印 - 20210723.epub,,,,,,2021-07-23,我拯救太多女主角引发了世界末日！？,
尼野ゆたか,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/维修专门店 猫庵 - 尼野ゆたか - 20210722.epub,,,,,,2021-07-22,维修专门店 猫庵,
乙一,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/白井小姐 - 乙一 - 20210721.epub,,,,,,2021-07-21,白井小姐,
甲田学人,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/断章格林童话 - 甲田学人 - 20210720.epub,,,,,,2021-07-20,断章格林童话,
野崎窗,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/Perfect friend - 野崎窗 - 20210720.epub,,,,,,2021-07-20,Perfect friend,
野崎窗,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/不死学生凶杀事件～识别组子与游移的不死～ - 野崎窗 - 20210719.epub,,,,,,2021-07-19,不死学生凶杀事件～识别组子与游移的不死～,
野崎窗,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/舞面真面与面具少女 - 野崎窗 - 20210718.epub,,,,,,2021-07-18,舞面真面与面具少女,
野崎窗,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/［影片］甘露 - 野崎窗 - 20210717.epub,,,,,,2021-07-17,［影片］甘露,
黑おーじ,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/被已经不需要育成技能的勇者队伍辞退，便试着把代替遣散费拿到的领土变强 - 黑おーじ - 20210716.epub,,,,,,2021-07-16,被已经不需要育成技能的勇者队伍辞退，便试着把代替遣散费拿到的领土变强,
有栖川有栖,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/江神二郎系列(学生有栖系列) - 有栖川有栖 - 20210715.epub,,,,,,2021-07-15,江神二郎系列,学生有栖系列
雨音惠,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/替双亲还债的条件是和全日本最可爱的女高中生一起生活 - 雨音惠 - 20210714.epub,,,,,,2021-07-14,替双亲还债的条件是和全日本最可爱的女高中生一起生活,
三木なずな,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/我还没拿出真本事 - 三木なずな - 20210714.epub,,,,,,2021-07-14,我还没拿出真本事,
美红,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/进化果实 不知不觉踏上胜利的人生 - 美红 - 20210714.epub,,,,,,2021-07-14,进化果实 不知不觉踏上胜利的人生,
向坂冰绪,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/384403km 绑架你到月球 - 向坂冰绪 - 20210712.epub,,,,,,2021-07-12,384403km 绑架你到月球,
战记暗转,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/姐姐是剑圣妹妹是贤者 - 战记暗转 - 20210712.epub,,,,,,2021-07-12,姐姐是剑圣妹妹是贤者,
铃木大辅,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/正在成长中的学生意外地很有魅力 - 铃木大辅 - 20210711.epub,,,,,,2021-07-11,正在成长中的学生意外地很有魅力,
七野りく,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/公爵千金的家庭教师 - 七野りく - 20210710.epub,,,,,,2021-07-10,公爵千金的家庭教师,
明。,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/我才不是坏人大小姐，只是『普通』的公爵千金！ - 明。 - 20210708.epub,,,,,,2021-07-08,我才不是坏人大小姐，只是『普通』的公爵千金！,
白井ムク,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/我是小丑有什么问题！ - 白井ムク - 20210708.epub,,,,,,2021-07-08,我是小丑有什么问题！,
君川优树,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/欢迎光临流放者食堂！ - 君川优树 - 20210708.epub,,,,,,2021-07-08,欢迎光临流放者食堂！,
あまさきみりと,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/我依然心系于你 - あまさきみりと - 20210706.epub,,,,,,2021-07-06,我依然心系于你,
望公太,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/神童勇者的女仆都是漂亮大姐姐! - 望公太 - 20210703.epub,,,,,,2021-07-03,神童勇者的女仆都是漂亮大姐姐!,
樱伊伊予,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/交换谎言日记 - 樱伊伊予 - 20210629.epub,,,,,,2021-06-29,交换谎言日记,
淡群赤光,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/我的骁勇威震天地 亚历克希斯帝国昌隆记 - 淡群赤光 - 20210625.epub,,,,,,2021-06-25,我的骁勇威震天地 亚历克希斯帝国昌隆记,
岩波零,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/我那转生成魔导少女的双剑实在太优秀了 - 岩波零 - 20210621.epub,,,,,,2021-06-21,我那转生成魔导少女的双剑实在太优秀了,
八木莲太郎,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/超次元游戏海王星：梦魇时刻？ - 八木莲太郎 - 20210619.epub,,,,,,2021-06-19,超次元游戏海王星：梦魇时刻？,
鰤／牙,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/实境网游VRMMO的课金无双 - 鰤／牙 - 20210617.epub,,,,,,2021-06-17,实境网游VRMMO的课金无双,
高桥庆,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/消灭都市 - 高桥庆 - 20210617.epub,,,,,,2021-06-17,消灭都市,
冬月いろり,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/终末之图书馆 - 冬月いろり - 20210616.epub,,,,,,2021-06-16,终末之图书馆,
野村美月,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/通往乐园的廉正之路 - 野村美月 - 20210609.epub,,,,,,2021-06-09,通往乐园的廉正之路,
木冢ネロ,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/重生勇者面露冷笑，步上复仇之路 - 木冢ネロ - 20210606.epub,,,,,,2021-06-06,重生勇者面露冷笑，步上复仇之路,
川口士,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/帝剑的Parabellum - 川口士 - 20210602.epub,,,,,,2021-06-02,帝剑的Parabellum,
秦本幸弥,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/法式甜点幸福堂书店 - 秦本幸弥 - 20210531.epub,,,,,,2021-05-31,法式甜点幸福堂书店,
周藤莲,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/赌博师从不祈祷(赌博师不会祈祷) - 周藤莲 - 20210531.epub,,,,,,2021-05-31,赌博师从不祈祷,赌博师不会祈祷
新木伸,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/英雄教室 - 新木伸 - 20210526.epub,,,,,,2021-05-26,英雄教室,
黑狐尾花,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/学园阴阳师 高中生，安倍春明。踏上了阴阳师之道。 - 黑狐尾花 - 20210525.epub,,,,,,2021-05-25,学园阴阳师 高中生，安倍春明。踏上了阴阳师之道。,
深山铃,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/被勇者队伍开除的驯兽师，邂逅最强种的猫耳少女 - 深山铃 - 20210524.epub,,,,,,2021-05-24,被勇者队伍开除的驯兽师，邂逅最强种的猫耳少女,
井上みつる,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/最强公会长的一周建国记 - 井上みつる - 20210523.epub,,,,,,2021-05-23,最强公会长的一周建国记,
本田セカイ,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/%E5%A5%BD%E6%84%9F%E5%BA%A6120%25%E7%9A%84%E5%8C%97%E6%9D%A1%E5%90%8C%E5%AD%A6%E4%BC%BC%E4%B9%8E%E6%84%BF%E6%84%8F%E4%B8%BA%E6%88%91%E5%81%9A%E4%BB%BB%E4%BD%95%E4%BA%8B%E2%80%A6%E2%80%A6%20-%20%E6%9C%AC%E7%94%B0%E3%82%BB%E3%82%AB%E3%82%A4%20-%2020210523.epub,,,,,,2021-05-23,好感度120%的北条同学似乎愿意为我做任何事……,
机村械人,https://raw.githubusercontent.com/ixinzhi/lightnovel-2021/master/勇者以想要成为朋友的视线看了过来！ - 机村械人 - 20210521.epub,,,,,,2021-05-21,勇者以想要成为朋友的视线看了过来！,
